Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Edge, std::allocator<Edge> >::_Vector_impl::_Vector_impl() [226]
[222]    0.0    0.00    0.00       1         std::allocator<Edge>::allocator() [222]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Edge>::new_allocator() [210]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Edge, std::allocator<Edge> >::_Vector_impl::~_Vector_impl() [227]
[223]    0.0    0.00    0.00       1         std::allocator<Edge>::~allocator() [223]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Edge>::~new_allocator() [211]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Path, std::allocator<Path> >::_Vector_impl::_Vector_impl() [230]
[224]    0.0    0.00    0.00       1         std::allocator<Path>::allocator() [224]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Path>::new_allocator() [212]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Path, std::allocator<Path> >::_Vector_impl::~_Vector_impl() [231]
[225]    0.0    0.00    0.00       1         std::allocator<Path>::~allocator() [225]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Path>::~new_allocator() [213]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Edge, std::allocator<Edge> >::_Vector_base() [228]
[226]    0.0    0.00    0.00       1         std::_Vector_base<Edge, std::allocator<Edge> >::_Vector_impl::_Vector_impl() [226]
                0.00    0.00       1/1           std::allocator<Edge>::allocator() [222]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Edge, std::allocator<Edge> >::~_Vector_base() [229]
[227]    0.0    0.00    0.00       1         std::_Vector_base<Edge, std::allocator<Edge> >::_Vector_impl::~_Vector_impl() [227]
                0.00    0.00       1/1           std::allocator<Edge>::~allocator() [223]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Edge, std::allocator<Edge> >::vector() [235]
[228]    0.0    0.00    0.00       1         std::_Vector_base<Edge, std::allocator<Edge> >::_Vector_base() [228]
                0.00    0.00       1/1           std::_Vector_base<Edge, std::allocator<Edge> >::_Vector_impl::_Vector_impl() [226]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Edge, std::allocator<Edge> >::~vector() [236]
[229]    0.0    0.00    0.00       1         std::_Vector_base<Edge, std::allocator<Edge> >::~_Vector_base() [229]
                0.00    0.00       1/6           std::_Vector_base<Edge, std::allocator<Edge> >::_M_deallocate(Edge*, unsigned long) [112]
                0.00    0.00       1/1           std::_Vector_base<Edge, std::allocator<Edge> >::_Vector_impl::~_Vector_impl() [227]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Path, std::allocator<Path> >::_Vector_base() [232]
[230]    0.0    0.00    0.00       1         std::_Vector_base<Path, std::allocator<Path> >::_Vector_impl::_Vector_impl() [230]
                0.00    0.00       1/1           std::allocator<Path>::allocator() [224]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Path, std::allocator<Path> >::~_Vector_base() [233]
[231]    0.0    0.00    0.00       1         std::_Vector_base<Path, std::allocator<Path> >::_Vector_impl::~_Vector_impl() [231]
                0.00    0.00       1/1           std::allocator<Path>::~allocator() [225]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Path, std::allocator<Path> >::vector() [237]
[232]    0.0    0.00    0.00       1         std::_Vector_base<Path, std::allocator<Path> >::_Vector_base() [232]
                0.00    0.00       1/1           std::_Vector_base<Path, std::allocator<Path> >::_Vector_impl::_Vector_impl() [230]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Path, std::allocator<Path> >::~vector() [238]
[233]    0.0    0.00    0.00       1         std::_Vector_base<Path, std::allocator<Path> >::~_Vector_base() [233]
                0.00    0.00       1/3           std::_Vector_base<Path, std::allocator<Path> >::_M_deallocate(Path*, unsigned long) [162]
                0.00    0.00       1/1           std::_Vector_base<Path, std::allocator<Path> >::_Vector_impl::~_Vector_impl() [231]
-----------------------------------------------
                0.00    0.00       1/1           Path* std::__copy_move_backward_a<false, Path*, Path*>(Path*, Path*, Path*) [245]
[234]    0.0    0.00    0.00       1         Path* std::__copy_move_backward<false, false, std::random_access_iterator_tag>::__copy_move_b<Path*, Path*>(Path*, Path*, Path*) [234]
                0.00    0.00       1/2           Path::operator=(Path const&) [177]
-----------------------------------------------
                0.00    0.00       1/1           Tsp::Tsp() [208]
[235]    0.0    0.00    0.00       1         std::vector<Edge, std::allocator<Edge> >::vector() [235]
                0.00    0.00       1/1           std::_Vector_base<Edge, std::allocator<Edge> >::_Vector_base() [228]
-----------------------------------------------
                0.00    0.00       1/1           Tsp::~Tsp() [209]
[236]    0.0    0.00    0.00       1         std::vector<Edge, std::allocator<Edge> >::~vector() [236]
                0.00    0.00       1/16          std::_Vector_base<Edge, std::allocator<Edge> >::_M_get_Tp_allocator() [49]
                0.00    0.00       1/1           std::_Vector_base<Edge, std::allocator<Edge> >::~_Vector_base() [229]
                0.00    0.00       1/6           void std::_Destroy<Edge*, Edge>(Edge*, Edge*, std::allocator<Edge>&) [124]
-----------------------------------------------
                0.00    0.00       1/1           Tsp::Tsp() [208]
[237]    0.0    0.00    0.00       1         std::vector<Path, std::allocator<Path> >::vector() [237]
                0.00    0.00       1/1           std::_Vector_base<Path, std::allocator<Path> >::_Vector_base() [232]
-----------------------------------------------
                0.00    0.00       1/1           Tsp::~Tsp() [209]
[238]    0.0    0.00    0.00       1         std::vector<Path, std::allocator<Path> >::~vector() [238]
                0.00    0.00       1/7           std::_Vector_base<Path, std::allocator<Path> >::_M_get_Tp_allocator() [101]
                0.00    0.00       1/3           void std::_Destroy<Path*, Path>(Path*, Path*, std::allocator<Path>&) [174]
                0.00    0.00       1/1           std::_Vector_base<Path, std::allocator<Path> >::~_Vector_base() [233]
-----------------------------------------------
                0.00    0.00       1/1           Path* std::__uninitialized_copy<false>::__uninit_copy<Path*, Path*>(Path*, Path*, Path*) [148]
[239]    0.0    0.00    0.00       1         void std::_Construct<Path, Path>(Path*, Path const&) [239]
                0.00    0.00       1/39          operator new(unsigned long, void*) [26]
                0.00    0.00       1/4           Path::Path(Path const&) [133]
-----------------------------------------------
                0.00    0.00       1/1           void std::__insertion_sort<__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Path const&, Path const&)> >(__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Path const&, Path const&)>) [242]
[240]    0.0    0.00    0.00       1         __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > > std::copy_backward<__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > > >(__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >) [240]
                0.00    0.00       2/2           std::_Miter_base<__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > > >(__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >) [193]
                0.00    0.00       1/1           __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > > std::__copy_move_backward_a2<false, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > > >(__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >) [248]
-----------------------------------------------
                0.00    0.00       1/1           void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Edge const&, Edge const&)> >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Edge const&, Edge const&)>) [246]
[241]    0.0    0.00    0.00       1         void std::__insertion_sort<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Edge const&, Edge const&)> >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Edge const&, Edge const&)>) [241]
                0.00    0.00      10/11          bool __gnu_cxx::operator!=<Edge*, std::vector<Edge, std::allocator<Edge> > >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > const&, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > const&) [61]
                0.00    0.00       9/9           bool __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Edge const&, Edge const&)>::operator()<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >) [80]
                0.00    0.00       9/9           __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >::operator++() [79]
                0.00    0.00       6/63          __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >::operator*() const [18]
                0.00    0.00       6/6           __gnu_cxx::__ops::_Val_comp_iter<bool (*)(Edge const&, Edge const&)> __gnu_cxx::__ops::__val_comp_iter<bool (*)(Edge const&, Edge const&)>(__gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Edge const&, Edge const&)>) [108]
                0.00    0.00       6/6           void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__ops::_Val_comp_iter<bool (*)(Edge const&, Edge const&)> >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__ops::_Val_comp_iter<bool (*)(Edge const&, Edge const&)>) [121]
                0.00    0.00       4/4           __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >::operator+(long) const [138]
                0.00    0.00       3/3           __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > std::copy_backward<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >) [169]
                0.00    0.00       1/1           bool __gnu_cxx::operator==<Edge*, std::vector<Edge, std::allocator<Edge> > >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > const&, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > const&) [220]
-----------------------------------------------
                0.00    0.00       1/1           void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Path const&, Path const&)> >(__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Path const&, Path const&)>) [247]
[242]    0.0    0.00    0.00       1         void std::__insertion_sort<__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Path const&, Path const&)> >(__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Path const&, Path const&)>) [242]
                0.00    0.00       2/2           __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >::operator+(long) const [184]
                0.00    0.00       2/3           bool __gnu_cxx::operator!=<Path*, std::vector<Path, std::allocator<Path> > >(__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > > const&, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > > const&) [158]
                0.00    0.00       2/8           __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >::operator*() const [89]
                0.00    0.00       1/1           bool __gnu_cxx::operator==<Path*, std::vector<Path, std::allocator<Path> > >(__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > > const&, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > > const&) [221]
                0.00    0.00       1/1           bool __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Path const&, Path const&)>::operator()<__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > > >(__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >) [217]
                0.00    0.00       1/4           Path::Path(Path const&) [133]
                0.00    0.00       1/1           __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > > std::copy_backward<__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > > >(__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >) [240]
                0.00    0.00       1/2           Path::operator=(Path const&) [177]
                0.00    0.00       1/6           Path::~Path() [106]
                0.00    0.00       1/1           __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >::operator++() [214]
-----------------------------------------------
                0.00    0.00       1/1           void std::__sort<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Edge const&, Edge const&)> >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Edge const&, Edge const&)>) [251]
[243]    0.0    0.00    0.00       1         void std::__introsort_loop<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Edge const&, Edge const&)> >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Edge const&, Edge const&)>) [243]
                0.00    0.00       1/8           __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >::difference_type __gnu_cxx::operator-<Edge*, std::vector<Edge, std::allocator<Edge> > >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > const&, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > const&) [88]
-----------------------------------------------
                0.00    0.00       1/1           void std::__sort<__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Path const&, Path const&)> >(__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Path const&, Path const&)>) [252]
[244]    0.0    0.00    0.00       1         void std::__introsort_loop<__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Path const&, Path const&)> >(__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Path const&, Path const&)>) [244]
                0.00    0.00       1/5           __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >::difference_type __gnu_cxx::operator-<Path*, std::vector<Path, std::allocator<Path> > >(__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > > const&, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > > const&) [129]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > > std::__copy_move_backward_a2<false, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > > >(__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >) [248]
[245]    0.0    0.00    0.00       1         Path* std::__copy_move_backward_a<false, Path*, Path*>(Path*, Path*, Path*) [245]
                0.00    0.00       1/1           Path* std::__copy_move_backward<false, false, std::random_access_iterator_tag>::__copy_move_b<Path*, Path*>(Path*, Path*, Path*) [234]
-----------------------------------------------
                0.00    0.00       1/1           void std::__sort<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Edge const&, Edge const&)> >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Edge const&, Edge const&)>) [251]
[246]    0.0    0.00    0.00       1         void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Edge const&, Edge const&)> >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Edge const&, Edge const&)>) [246]
                0.00    0.00       1/8           __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >::difference_type __gnu_cxx::operator-<Edge*, std::vector<Edge, std::allocator<Edge> > >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > const&, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > const&) [88]
                0.00    0.00       1/1           void std::__insertion_sort<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Edge const&, Edge const&)> >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Edge const&, Edge const&)>) [241]
-----------------------------------------------
                0.00    0.00       1/1           void std::__sort<__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Path const&, Path const&)> >(__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Path const&, Path const&)>) [252]
[247]    0.0    0.00    0.00       1         void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Path const&, Path const&)> >(__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Path const&, Path const&)>) [247]
                0.00    0.00       1/5           __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >::difference_type __gnu_cxx::operator-<Path*, std::vector<Path, std::allocator<Path> > >(__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > > const&, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > > const&) [129]
                0.00    0.00       1/1           void std::__insertion_sort<__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Path const&, Path const&)> >(__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Path const&, Path const&)>) [242]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > > std::copy_backward<__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > > >(__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >) [240]
[248]    0.0    0.00    0.00       1         __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > > std::__copy_move_backward_a2<false, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > > >(__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >) [248]
                0.00    0.00       3/3           std::_Niter_base<__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > > >(__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >) [168]
                0.00    0.00       1/1           Path* std::__copy_move_backward_a<false, Path*, Path*>(Path*, Path*, Path*) [245]
                0.00    0.00       1/17          __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >::__normal_iterator(Path* const&) [44]
-----------------------------------------------
                0.00    0.00       1/1           Tsp::load(char const*) [205]
[249]    0.0    0.00    0.00       1         void std::sort<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, bool (*)(Edge const&, Edge const&)>(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, bool (*)(Edge const&, Edge const&)) [249]
                0.00    0.00       1/1           __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Edge const&, Edge const&)> __gnu_cxx::__ops::__iter_comp_iter<bool (*)(Edge const&, Edge const&)>(bool (*)(Edge const&, Edge const&)) [218]
                0.00    0.00       1/1           void std::__sort<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Edge const&, Edge const&)> >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Edge const&, Edge const&)>) [251]
-----------------------------------------------
                0.00    0.00       1/1           Tsp::solve() [207]
[250]    0.0    0.00    0.00       1         void std::sort<__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, bool (*)(Path const&, Path const&)>(__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, bool (*)(Path const&, Path const&)) [250]
                0.00    0.00       1/1           __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Path const&, Path const&)> __gnu_cxx::__ops::__iter_comp_iter<bool (*)(Path const&, Path const&)>(bool (*)(Path const&, Path const&)) [219]
                0.00    0.00       1/1           void std::__sort<__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Path const&, Path const&)> >(__gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__normal_iterator<Path*, std::vector<Path, std::allocator<Path> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Path const&, Path const&)>) [252]
-----------------------------------------------
                0.00    0.00       1/1           void std::sort<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, bool (*)(Edge const&, Edge const&)>(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, bool (*)(Edge const&, Edge const&)) [249]
[251]    0.0    0.00    0.00       1         void std::__sort<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Edge const&, Edge const&)> >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(Edge const&, Edge const&)>) [251]
                0.00    0.00       1/11          bool __gnu_cxx::operator!=<Edge*, std::vector<Edge, std::allocator<Edge> > >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > const&, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > const&) [61]
